"file","row_index","key"
"all-translations.csv","17397","{0} seconds"
"all-translations.csv","17398","{0} seconds ago"
"all-translations.csv","17399","{0} secs"
"all-translations.csv","17400","{0} secs ago"
"all-translations.csv","17401","{0} week"
"all-translations.csv","17402","{0} week ago"
"all-translations.csv","17403","{0} weeks"
"all-translations.csv","17404","{0} weeks ago"
"all-translations.csv","17405","{0} wk"
"all-translations.csv","17406","{0} wk ago"
"all-translations.csv","17407","{0} wks"
"all-translations.csv","17408","{0} wks ago"
"all-translations.csv","17409","{0} year"
"all-translations.csv","17410","{0} year ago"
"all-translations.csv","17411","{0} years"
"all-translations.csv","17412","{0} years ago"
"all-translations.csv","17413","{0} yr"
"all-translations.csv","17414","{0} yr ago"
"all-translations.csv","17415","{0} yrs"
"all-translations.csv","17416","{0} yrs ago"
"all-translations.csv","17417","Could not find a valid npm script at the selection."
"all-translations.csv","17419","Debug Script"
"all-translations.csv","17422","Do not show again"
"all-translations.csv","17423","in {0}"
"all-translations.csv","17425","Latest version: {0}"
"all-translations.csv","17426","Latest version: {0} published {1}"
"all-translations.csv","17427","Learn more"
"all-translations.csv","17429","Matches the most recent minor version (1.2.x)"
"all-translations.csv","17430","No scripts found."
"all-translations.csv","17432","Npm task detection: failed to parse the file {0}"
"all-translations.csv","17433","Request to the bower repository failed: {0}"
"all-translations.csv","17434","Request to the NPM repository failed: {0}"
"all-translations.csv","17435","Run Script"
"all-translations.csv","17436","Run the script as a task"
"all-translations.csv","17437","Runs the script under the debugger"
"all-translations.csv","17438","The currently latest version of the package"
"all-translations.csv","17486","Failed to run php using path: {0}. Reason is unknown."
"all-translations.csv","17487","Open Settings"
"all-translations.csv","17512","{0} result in {1} file"
"all-translations.csv","17513","{0} result in {1} files"
"all-translations.csv","17514","{0} results in {1} file"
"all-translations.csv","17515","{0} results in {1} files"
"all-translations.csv","17516","Callers Of"
"all-translations.csv","17517","Calls From"
"all-translations.csv","17518","No results."
"all-translations.csv","17519","No results. Try running a previous search again:"
"all-translations.csv","17520","Open Call"
"all-translations.csv","17521","Open Reference"
"all-translations.csv","17522","Open Type"
"all-translations.csv","17525","Select previous reference search"
"all-translations.csv","17526","Subtypes Of"
"all-translations.csv","17527","Supertypes Of"
"all-translations.csv","17572","Enter url to visit"
"all-translations.csv","17573","Focus Lock"
"all-translations.csv","17576","Open in browser"
"all-translations.csv","17577","Open in simple browser"
"all-translations.csv","17579","Simple Browser"
"all-translations.csv","17629","Don't show again"
"all-translations.csv","17630","Port Forwarding"
"all-translations.csv","17633","You're about to create a publicly forwarded port. Anyone on the internet will be able to connect to the service listening on port {0}. You should only proceed if this service is secure and non-sensitive."
"all-translations.csv","17639","...{0} additional files not shown"
"all-translations.csv","17640","...1 additional file not shown"
"all-translations.csv","17642","{0} (Fix all in file)"
"all-translations.csv","17643","{0} implementations"
"all-translations.csv","17644","{0} references"
"all-translations.csv","17645","1 implementation"
"all-translations.csv","17646","1 reference"
"all-translations.csv","17649","Add all missing imports"
"all-translations.csv","17652","An error occurred while renaming file"
"all-translations.csv","17653","Analyzing '{0}' and its dependencies"
"all-translations.csv","17654","build - {0}"
"all-translations.csv","17656","Configure Excludes"
"all-translations.csv","17657","Configure JSConfig"
"all-translations.csv","17659","Configure TSConfig"
"all-translations.csv","17661","Could not apply refactoring"
"all-translations.csv","17662","Could not detect a Node installation to run TS Server."
"all-translations.csv","17663","Could not determine references"
"all-translations.csv","17664","Could not determine TypeScript or JavaScript project"
"all-translations.csv","17665","Could not determine TypeScript or JavaScript project. Unsupported file type"
"all-translations.csv","17667","Could not load the TypeScript version at this path"
"all-translations.csv","17668","Could not open TS Server log file"
"all-translations.csv","17669","destination files"
"all-translations.csv","17670","Disable logging"
"all-translations.csv","17671","Disables semantic checking in a JavaScript file. Must be at the top of a file."
"all-translations.csv","17673","Don't show again"
"all-translations.csv","17674","Don't Show Again"
"all-translations.csv","17675","Enable logging and restart TS server"
"all-translations.csv","17676","Enables semantic checking in a JavaScript file. Must be at the top of a file."
"all-translations.csv","17677","Enter file path"
"all-translations.csv","17678","Enter new file path..."
"all-translations.csv","17679","Extract to constant"
"all-translations.csv","17680","Extract to function"
"all-translations.csv","17681","Failed to resolve {0} as module"
"all-translations.csv","17682","Fetching data for better TypeScript IntelliSense"
"all-translations.csv","17685","File is not part opened folders"
"all-translations.csv","17686","Find file references failed. No resource provided."
"all-translations.csv","17687","Find file references failed. Requires TypeScript 4.2+."
"all-translations.csv","17688","Find file references failed. Unknown file type."
"all-translations.csv","17689","Find file references failed. Unsupported file type."
"all-translations.csv","17690","Finding file references"
"all-translations.csv","17691","Finding source definitions"
"all-translations.csv","17693","Follow link"
"all-translations.csv","17694","Go to Source Definition failed. No resource provided."
"all-translations.csv","17695","Go to Source Definition failed. Requires TypeScript 4.7+."
"all-translations.csv","17696","Go to Source Definition failed. Unknown file type."
"all-translations.csv","17697","Go to Source Definition failed. Unsupported file type."
"all-translations.csv","17698","Initializing '{0}'"
"all-translations.csv","17699","invalid version"
"all-translations.csv","17701","JSDoc comment"
"all-translations.csv","17702","Learn More"
"all-translations.csv","17704","Learn more about managing TypeScript versions"
"all-translations.csv","17705","Loading IntelliSense status"
"all-translations.csv","17706","Move to File"
"all-translations.csv","17708","Never in this Workspace"
"all-translations.csv","17709","No"
"all-translations.csv","17710","No jsconfig"
"all-translations.csv","17711","No opened folders"
"all-translations.csv","17712","No source definitions found."
"all-translations.csv","17713","No tsconfig"
"all-translations.csv","17714","Not now"
"all-translations.csv","17715","Open Config File"
"all-translations.csv","17716","Open on GitHub"
"all-translations.csv","17717","Organize Imports"
"all-translations.csv","17718","Partial mode"
"all-translations.csv","17719","Paste with imports"
"all-translations.csv","17720","Please open a folder in VS Code to use a TypeScript or JavaScript project"
"all-translations.csv","17721","Please report an issue against Yarn PnP"
"all-translations.csv","17722","Please update your TypeScript version"
"all-translations.csv","17723","Project wide IntelliSense not available"
"all-translations.csv","17724","Remove all unused code"
"all-translations.csv","17725","Remove Unused Imports"
"all-translations.csv","17726","Report Issue"
"all-translations.csv","17727","Report issue against Yarn PnP"
"all-translations.csv","17728","Select code action to apply"
"all-translations.csv","17729","Select existing file..."
"all-translations.csv","17730","Select move destination"
"all-translations.csv","17731","Select the TypeScript version used for JavaScript and TypeScript language features"
"all-translations.csv","17732","Select Version"
"all-translations.csv","17733","Sort Imports"
"all-translations.csv","17734","Suppresses @ts-check errors on the next line of a file, expecting at least one to exist."
"all-translations.csv","17735","Suppresses @ts-check errors on the next line of a file."
"all-translations.csv","17736","The current selection cannot be extracted"
"all-translations.csv","17743","The path {0} doesn't point to a valid Node installation to run TS Server. Falling back to bundled Node."
"all-translations.csv","17744","The path {0} doesn't point to a valid tsserver install. Falling back to bundled TypeScript version."
"all-translations.csv","17745","The TypeScript Go extension is not installed."
"all-translations.csv","17746","The workspace is using a version of the TypeScript Server that has been patched by Yarn PnP. This patching is a common source of bugs."
"all-translations.csv","17747","The workspace is using an old version of TypeScript ({0}).

Before reporting an issue, please update the workspace to use TypeScript {1} or newer to make sure the bug has not already been fixed."
"all-translations.csv","17748","This workspace contains a TypeScript version. Would you like to use the workspace TypeScript version for TypeScript and JavaScript language features?"
"all-translations.csv","17749","This workspace wants to use the Node installation at '{0}' to run TS Server. Would you like to use it?"
"all-translations.csv","17752","TS Server has not started logging."
"all-translations.csv","17753","TS Server logging is currently enabled which may impact performance."
"all-translations.csv","17755","TypeScript language server exited with error. Error message is: {0}"
"all-translations.csv","17756","TypeScript Server Log"
"all-translations.csv","17758","TypeScript version"
"all-translations.csv","17759","TypeScript Version"
"all-translations.csv","17760","TypeScript: Configure Excludes"
"all-translations.csv","17761","Update imports for '{0}'?"
"all-translations.csv","17762","Update imports for the following {0} files?"
"all-translations.csv","17763","Use VS Code's Version"
"all-translations.csv","17764","Use Workspace Version"
"all-translations.csv","17765","VS Code's tsserver was deleted by another application such as a misbehaving virus detection tool. Please reinstall VS Code."
"all-translations.csv","17766","watch - {0}"
"main.i18n.csv","2","1.problem"
"main.i18n.csv","17","accept failed"
"main.i18n.csv","49","access denied"
"main.i18n.csv","365","active debug session"
"main.i18n.csv","366","active window"
"main.i18n.csv","401","activity bar position"
"main.i18n.csv","402","activity bar position"
"main.i18n.csv","496","ai actions"
"main.i18n.csv","506","align panel"
"main.i18n.csv","522","all profiles and disabled"
"main.i18n.csv","647","applying global state"
"main.i18n.csv","735","ask to download insiders"
"main.i18n.csv","736","ask to download insiders"
"main.i18n.csv","737","ask to reproduce issue"
"main.i18n.csv","738","ask to reproduce issue"
"main.i18n.csv","810","auth failed"
"main.i18n.csv","828","auto install missing deps"
"main.i18n.csv","829","auto update message"
"main.i18n.csv","1009","builtin filter"
"main.i18n.csv","1018","button dropdown more actions"
"main.i18n.csv","1027","cache size"
"main.i18n.csv","1071","cancel turning on sync"
"main.i18n.csv","1093","Cannot be enabled"
"main.i18n.csv","1094","cannot be installed"
"main.i18n.csv","1095","cannot be installed"
"main.i18n.csv","1096","cannot be installed"
"main.i18n.csv","1097","cannot be installed"
"main.i18n.csv","1098","cannot be installed"
"main.i18n.csv","1099","cannot be installed in server"
"main.i18n.csv","1100","cannot change disablement environment"
"main.i18n.csv","1101","cannot change disallowed extension enablement"
"main.i18n.csv","1102","cannot change enablement dependency"
"main.i18n.csv","1103","cannot change enablement environment"
"main.i18n.csv","1104","cannot change enablement extension kind"
"main.i18n.csv","1105","cannot change enablement malicious"
"main.i18n.csv","1106","cannot change enablement virtual workspace"
"main.i18n.csv","1107","cannot change invalid extension enablement"
"main.i18n.csv","1108","cannot disable auth extension"
"main.i18n.csv","1109","cannot disable auth extension in workspace"
"main.i18n.csv","1110","cannot disable language pack extension"
"main.i18n.csv","1111","cannot read"
"main.i18n.csv","1176","change keybinding"
"main.i18n.csv","1177","change profile"
"main.i18n.csv","1178","change profile"
"main.i18n.csv","1192","Changelog title"
"main.i18n.csv","1205","character left"
"main.i18n.csv","1206","characters left"
"main.i18n.csv","1585","check for pending cloud changes"
"main.i18n.csv","1586","check logs"
"main.i18n.csv","1611","choose account placeholder"
"main.i18n.csv","1612","choose account placeholder"
"main.i18n.csv","1613","choose account read placeholder"
"main.i18n.csv","1621","cleanup profile"
"main.i18n.csv","1663","click show"
"main.i18n.csv","1667","client too old"
"main.i18n.csv","1750","cloud changes"
"main.i18n.csv","1751","cloud changes"
"main.i18n.csv","1804","collapse all"
"main.i18n.csv","1805","collapse all"
"main.i18n.csv","1821","color themes"
"main.i18n.csv","1836","command name"
"main.i18n.csv","1837","command title"
"main.i18n.csv","1883","comment sorts"
"main.i18n.csv","1973","compare changes"
"main.i18n.csv","1991","complete merges title"
"main.i18n.csv","2051","configure and turn on sync detail"
"main.i18n.csv","2052","configure in settings"
"main.i18n.csv","2053","configure keybinding"
"main.i18n.csv","2054","configure keybinding"
"main.i18n.csv","2055","configure sync"
"main.i18n.csv","2056","configure sync placeholder"
"main.i18n.csv","2057","configure sync title"
"main.i18n.csv","2109","confirm delete all"
"main.i18n.csv","2110","confirm delete all detail"
"main.i18n.csv","2113","confirm replace"
"main.i18n.csv","2207","conflicts detected"
"main.i18n.csv","2208","conflicts detected"
"main.i18n.csv","2227","contents source description"
"main.i18n.csv","2261","continue edit session in local folder"
"main.i18n.csv","2262","continue with cloud changes"
"main.i18n.csv","2263","continue working on"
"main.i18n.csv","2403","copy as"
"main.i18n.csv","2404","copy description"
"main.i18n.csv","2405","copy from"
"main.i18n.csv","2406","copy from default"
"main.i18n.csv","2407","copy from description"
"main.i18n.csv","2408","copy from profile description"
"main.i18n.csv","2409","copy id"
"main.i18n.csv","2410","copy info"
"main.i18n.csv","2411","copy profile from"
"main.i18n.csv","2475","coverage test"
"main.i18n.csv","2488","create from"
"main.i18n.csv","2489","create from profile"
"main.i18n.csv","2490","create keybindings"
"main.i18n.csv","2491","create profile"
"main.i18n.csv","2492","create snippets"
"main.i18n.csv","2493","create tasks"
"main.i18n.csv","2494","create temporary profile"
"main.i18n.csv","2510","creating settings"
"main.i18n.csv","2520","current description"
"main.i18n.csv","2567","customEditors filenamePattern"
"main.i18n.csv","2568","customEditors priority"
"main.i18n.csv","2569","customEditors view type"
"main.i18n.csv","2661","debug all test"
"main.i18n.csv","2662","debug test"
"main.i18n.csv","2663","debug test"
"main.i18n.csv","2664","debug test"
"main.i18n.csv","2770","debugger name"
"main.i18n.csv","2771","debugger type"
"main.i18n.csv","2877","default description"
"main.i18n.csv","2878","default info"
"main.i18n.csv","2879","default profile contents description"
"main.i18n.csv","2880","default service changed"
"main.i18n.csv","2940","Defined to run in desktop"
"main.i18n.csv","2953","delete all cloud changes"
"main.i18n.csv","2954","delete profile"
"main.i18n.csv","2955","delete specific profile"
"main.i18n.csv","2995","deprecated extensions"
"main.i18n.csv","2996","deprecated message"
"main.i18n.csv","2997","deprecated tooltip"
"main.i18n.csv","2998","deprecated with alternate extension message"
"main.i18n.csv","2999","deprecated with alternate extension tooltip"
"main.i18n.csv","3000","deprecated with alternate settings message"
"main.i18n.csv","3001","deprecated with alternate settings tooltip"
"main.i18n.csv","3052","device code"
"main.i18n.csv","3149","disable all"
"main.i18n.csv","3150","disable workspace"
"main.i18n.csv","3168","disabled - not allowed"
"main.i18n.csv","3169","disabled - not allowed"
"main.i18n.csv","3170","disabled because of virtual workspace"
"main.i18n.csv","3171","disabled by environment"
"main.i18n.csv","3172","disabled filter"
"main.i18n.csv","3208","disallowed extensions"
"main.i18n.csv","3209","disallowed extensions by policy"
"main.i18n.csv","3239","disk space used"
"main.i18n.csv","3247","do not sync"
"main.i18n.csv","3286","download insiders"
"main.i18n.csv","3287","download insiders"
"main.i18n.csv","3288","download now"
"main.i18n.csv","3289","download pre-release"
"main.i18n.csv","3290","download specific version"
"main.i18n.csv","3291","download sync activity complete"
"main.i18n.csv","3292","download sync activity complete"
"main.i18n.csv","3293","download sync activity dialog open label"
"main.i18n.csv","3294","download sync activity dialog title"
"main.i18n.csv","3295","download sync activity title"
"main.i18n.csv","3296","download title"
"main.i18n.csv","3297","download update"
"main.i18n.csv","3298","download update_1"
"main.i18n.csv","3299","download VSIX"
"main.i18n.csv","3304","downloaded sync activity title"
"main.i18n.csv","3307","downloading..."
"main.i18n.csv","3825","empty profile"
"main.i18n.csv","3849","enable dep"
"main.i18n.csv","3850","enable for current window"
"main.i18n.csv","3851","enable for new windows"
"main.i18n.csv","3852","enable locally"
"main.i18n.csv","3853","enable remote"
"main.i18n.csv","3879","enabled by environment"
"main.i18n.csv","3880","enabled filter"
"main.i18n.csv","3881","enabled in web worker"
"main.i18n.csv","3882","enabled locally"
"main.i18n.csv","3883","enabled remotely"
"main.i18n.csv","3961","error incompatible"
"main.i18n.csv","3962","error reset required"
"main.i18n.csv","3963","error reset required while starting sync"
"main.i18n.csv","3964","error upgrade required"
"main.i18n.csv","3965","error upgrade required while starting sync"
"main.i18n.csv","3966","error while installing extensions"
"main.i18n.csv","4101","expand all"
"main.i18n.csv","4102","expand mode"
"main.i18n.csv","4162","export profile"
"main.i18n.csv","4163","export profile dialog"
"main.i18n.csv","4164","export profile in share"
"main.i18n.csv","4165","export profile name"
"main.i18n.csv","4166","export profile title"
"main.i18n.csv","4167","export success"
"main.i18n.csv","4181","extension disabled because of dependency"
"main.i18n.csv","4182","extension disabled because of trust requirement"
"main.i18n.csv","4183","extension enabled on remote"
"main.i18n.csv","4184","extension features list"
"main.i18n.csv","4185","extension label"
"main.i18n.csv","4186","extension limited because of trust requirement"
"main.i18n.csv","4187","extension limited because of virtual workspace"
"main.i18n.csv","4188","extension not found"
"main.i18n.csv","4189","extension pack"
"main.i18n.csv","4190","extension prerelease not allowed"
"main.i18n.csv","4191","extension published by message"
"main.i18n.csv","4192","extension updates filter"
"main.i18n.csv","4193","extension version"
"main.i18n.csv","4369","Fast Scroll Sensitivity"
"main.i18n.csv","4372","feature access label"
"main.i18n.csv","4373","feature usage label"
"main.i18n.csv","4374","featured filter"
"main.i18n.csv","4416","file extensions"
"main.i18n.csv","4417","file icon themes"
"main.i18n.csv","4518","filter by category"
"main.i18n.csv","4588","find next"
"main.i18n.csv","4589","find previous"
"main.i18n.csv","4624","finished installing"
"main.i18n.csv","4625","finished installing missing deps"
"main.i18n.csv","4638","focus view"
"main.i18n.csv","4808","from default"
"main.i18n.csv","4809","from existing profiles"
"main.i18n.csv","4810","from template"
"main.i18n.csv","4811","from templates"
"main.i18n.csv","4843","generating link"
"main.i18n.csv","4981","global activity turn on sync"
"main.i18n.csv","4986","globally disabled"
"main.i18n.csv","4990","go"
"main.i18n.csv","5072","has conflicts"
"main.i18n.csv","5073","has prerelease"
"main.i18n.csv","5113","hide second side bar"
"main.i18n.csv","5186","horizontalScrolling setting"
"main.i18n.csv","5216","I cannot reproduce"
"main.i18n.csv","5217","I cannot reproduce"
"main.i18n.csv","5218","I cannot reproduce"
"main.i18n.csv","5235","id"
"main.i18n.csv","5236","id"
"main.i18n.csv","5237","id"
"main.i18n.csv","5238","id"
"main.i18n.csv","5239","id"
"main.i18n.csv","5240","id required"
"main.i18n.csv","5263","import from file"
"main.i18n.csv","5264","import from url"
"main.i18n.csv","5265","import in desktop"
"main.i18n.csv","5266","import profile dialog"
"main.i18n.csv","5267","import profile placeholder"
"main.i18n.csv","5268","import profile quick pick title"
"main.i18n.csv","5286","incompatible platform"
"main.i18n.csv","5287","incompatible sync data"
"main.i18n.csv","5288","incompatible sync data"
"main.i18n.csv","5521","inspect context keys"
"main.i18n.csv","5537","install and do no sync"
"main.i18n.csv","5538","install and do no sync"
"main.i18n.csv","5539","install another version"
"main.i18n.csv","5540","install anyway"
"main.i18n.csv","5541","install anyways"
"main.i18n.csv","5542","install browser"
"main.i18n.csv","5543","install button"
"main.i18n.csv","5544","install confirmation"
"main.i18n.csv","5545","install count"
"main.i18n.csv","5546","install count"
"main.i18n.csv","5547","install donot verify"
"main.i18n.csv","5548","install extension"
"main.i18n.csv","5549","install extensions"
"main.i18n.csv","5550","Install in local server to enable"
"main.i18n.csv","5551","install in remote"
"main.i18n.csv","5552","Install in remote server to enable"
"main.i18n.csv","5553","Install Info"
"main.i18n.csv","5554","Install Info"
"main.i18n.csv","5555","install installAndDonotSync"
"main.i18n.csv","5556","Install language pack also in remote server"
"main.i18n.csv","5557","Install language pack also locally"
"main.i18n.csv","5558","install local extensions title"
"main.i18n.csv","5559","install locally"
"main.i18n.csv","5560","install missing dep"
"main.i18n.csv","5561","install multiple extensions"
"main.i18n.csv","5562","install operation"
"main.i18n.csv","5563","install pre-release"
"main.i18n.csv","5564","install pre-release version"
"main.i18n.csv","5565","install prerelease"
"main.i18n.csv","5566","install prerelease"
"main.i18n.csv","5567","install previous version"
"main.i18n.csv","5568","install release version"
"main.i18n.csv","5569","install remote extensions"
"main.i18n.csv","5570","install remote in local"
"main.i18n.csv","5571","install single extension"
"main.i18n.csv","5572","install vsix"
"main.i18n.csv","5573","install workspace version"
"main.i18n.csv","5584","installation failed"
"main.i18n.csv","5594","installed filter"
"main.i18n.csv","5627","installing builtin "
"main.i18n.csv","5628","installing builtin with version"
"main.i18n.csv","5629","installing extension"
"main.i18n.csv","5630","installing extensions"
"main.i18n.csv","5631","installing extensions"
"main.i18n.csv","5632","installing extensions"
"main.i18n.csv","5633","installing named extension"
"main.i18n.csv","5634","installing with version"
"main.i18n.csv","5653","installUpdate..."
"main.i18n.csv","5654","installUpdate..."
"main.i18n.csv","5834","invalid configurations"
"main.i18n.csv","5835","invalid file"
"main.i18n.csv","5836","invalid profile content"
"main.i18n.csv","5908","is"
"main.i18n.csv","5927","issue is in core"
"main.i18n.csv","5928","issue is in core"
"main.i18n.csv","5929","issue is with configuration"
"main.i18n.csv","5930","issue is with configuration"
"main.i18n.csv","6150","keyboard shortcuts"
"main.i18n.csv","6151","keyboard shortcuts aria label"
"main.i18n.csv","6254","language id"
"main.i18n.csv","6255","language id"
"main.i18n.csv","6256","Language Models"
"main.i18n.csv","6257","language name"
"main.i18n.csv","6278","last released"
"main.i18n.csv","6279","last released"
"main.i18n.csv","6280","last sync states"
"main.i18n.csv","6281","last updated"
"main.i18n.csv","6282","last used"
"main.i18n.csv","6317","learn more"
"main.i18n.csv","6318","learn more"
"main.i18n.csv","6319","learn why"
"main.i18n.csv","6350","limited support"
"main.i18n.csv","6403","list smoothScrolling setting"
"main.i18n.csv","6470","local copy"
"main.i18n.csv","6471","local extension"
"main.i18n.csv","6472","local sync activity title"
"main.i18n.csv","6473","local too many requests - reload"
"main.i18n.csv","6474","local too many requests - restart"
"main.i18n.csv","6502","localizations language name"
"main.i18n.csv","6503","localizations localized language name"
"main.i18n.csv","6516","log placeholder"
"main.i18n.csv","6546","malicious extension"
"main.i18n.csv","6547","malicious tooltip"
"main.i18n.csv","6548","malicious warning"
"main.i18n.csv","6555","manage access"
"main.i18n.csv","6556","manage extension"
"main.i18n.csv","6557","manage profile"
"main.i18n.csv","6558","manage profiles"
"main.i18n.csv","6559","manage workspace trust"
"main.i18n.csv","6597","manifest is not found"
"main.i18n.csv","6598","Manifest is not found"
"main.i18n.csv","6599","Manifest is not found"
"main.i18n.csv","6612","marker aria"
"main.i18n.csv","6650","Marketplace Info"
"main.i18n.csv","6651","Marketplace Info"
"main.i18n.csv","6676","mcp servers"
"main.i18n.csv","6677","mcp servers are not allowed"
"main.i18n.csv","7041","method not found"
"main.i18n.csv","7133","migrate to"
"main.i18n.csv","7247","miRestart Debugging"
"main.i18n.csv","7292","missing from gallery tooltip"
"main.i18n.csv","7402","more filters"
"main.i18n.csv","7403","more information"
"main.i18n.csv","7421","most popular filter"
"main.i18n.csv","7422","most popular recommended"
"main.i18n.csv","7424","Mouse Wheel Scroll Sensitivity"
"main.i18n.csv","7432","move second side bar left"
"main.i18n.csv","7433","move second side bar right"
"main.i18n.csv","7434","move second sidebar left"
"main.i18n.csv","7435","move second sidebar right"
"main.i18n.csv","7436","move side bar right"
"main.i18n.csv","7437","move sidebar left"
"main.i18n.csv","7438","move to next change"
"main.i18n.csv","7439","move to previous change"
"main.i18n.csv","7543","multi line"
"main.i18n.csv","7618","name required"
"main.i18n.csv","7619","name required"
"main.i18n.csv","7669","new from template"
"main.i18n.csv","7670","new profile exists"
"main.i18n.csv","7671","New Profile Window"
"main.i18n.csv","7672","new window with profile"
"main.i18n.csv","7749","no"
"main.i18n.csv","7750","no"
"main.i18n.csv","7751","no"
"main.i18n.csv","7752","no"
"main.i18n.csv","7753","no"
"main.i18n.csv","7754","no"
"main.i18n.csv","7755","no"
"main.i18n.csv","7756","no"
"main.i18n.csv","7757","no account"
"main.i18n.csv","7758","no authentication providers"
"main.i18n.csv","7759","no authentication providers"
"main.i18n.csv","7760","no authentication providers during signin"
"main.i18n.csv","7761","no backups"
"main.i18n.csv","7762","no cloud changes"
"main.i18n.csv","7763","no cloud changes for ref"
"main.i18n.csv","7764","no extensions found"
"main.i18n.csv","7765","no history items"
"main.i18n.csv","7766","no local extensions"
"main.i18n.csv","7767","no local extensions"
"main.i18n.csv","7768","no machines"
"main.i18n.csv","7769","no missing deps"
"main.i18n.csv","7770","no open repo"
"main.i18n.csv","7771","no open repo in an untrusted workspace"
"main.i18n.csv","7772","No problems filtered"
"main.i18n.csv","7773","no result"
"main.i18n.csv","7774","no untrustedSettings"
"main.i18n.csv","7775","no versions"
"main.i18n.csv","7776","no versions"
"main.i18n.csv","7777","no working changes to store"
"main.i18n.csv","7851","non web extensions"
"main.i18n.csv","7852","non web extensions detail"
"main.i18n.csv","7856","none description"
"main.i18n.csv","7857","none info"
"main.i18n.csv","7899","not a web extension"
"main.i18n.csv","7900","not allowed to install"
"main.i18n.csv","7901","not allowed to install"
"main.i18n.csv","7902","not an extension"
"main.i18n.csv","7903","not an extension"
"main.i18n.csv","7904","not found"
"main.i18n.csv","7905","not found"
"main.i18n.csv","7906","not found"
"main.i18n.csv","7907","not found version"
"main.i18n.csv","7908","not signed"
"main.i18n.csv","7909","not signed"
"main.i18n.csv","7910","not signed detail"
"main.i18n.csv","7911","not signed tooltip"
"main.i18n.csv","7917","Notebook id"
"main.i18n.csv","7918","Notebook mimetypes"
"main.i18n.csv","7919","Notebook name"
"main.i18n.csv","7920","Notebook renderer name"
"main.i18n.csv","8329","offline error"
"main.i18n.csv","8330","ok"
"main.i18n.csv","8331","ok"
"main.i18n.csv","8332","ok"
"main.i18n.csv","8333","ok"
"main.i18n.csv","8334","ok"
"main.i18n.csv","8335","ok"
"main.i18n.csv","8336","ok"
"main.i18n.csv","8337","ok"
"main.i18n.csv","8338","ok"
"main.i18n.csv","8339","ok"
"main.i18n.csv","8340","ok"
"main.i18n.csv","8341","ok"
"main.i18n.csv","8342","ok"
"main.i18n.csv","8343","ok"
"main.i18n.csv","8344","ok"
"main.i18n.csv","8345","ok"
"main.i18n.csv","8349","on"
"main.i18n.csv","8381","Open Accessible Diff Viewer"
"main.i18n.csv","8382","Open Backup folder"
"main.i18n.csv","8383","open file"
"main.i18n.csv","8384","open file"
"main.i18n.csv","8385","open in"
"main.i18n.csv","8386","open in external terminal"
"main.i18n.csv","8387","open in integrated terminal"
"main.i18n.csv","8388","open link"
"main.i18n.csv","8389","open new window"
"main.i18n.csv","8390","open profile"
"main.i18n.csv","8391","open profiles"
"main.i18n.csv","8392","open user settings"
"main.i18n.csv","8393","open view"
"main.i18n.csv","8607","other ways to contact us"
"main.i18n.csv","8630","output model title"
"main.i18n.csv","8694","panel position"
"main.i18n.csv","8801","payload failed"
"main.i18n.csv","8802","payload too large"
"main.i18n.csv","8803","peek failure"
"main.i18n.csv","8834","pick profile"
"main.i18n.csv","8835","pick profile to delete"
"main.i18n.csv","8880","placeholder v2"
"main.i18n.csv","8881","placeholder v2"
"main.i18n.csv","8891","platform placeholder"
"main.i18n.csv","8958","prerelease versions from this publisher not allowed"
"main.i18n.csv","8994","primary sidebar"
"main.i18n.csv","8995","primary sidebar mnemonic"
"main.i18n.csv","8997","privacy statement"
"main.i18n.csv","9051","problems filtered"
"main.i18n.csv","9089","product icon themes"
"main.i18n.csv","9105","profile already exists"
"main.i18n.csv","9106","profile name required"
"main.i18n.csv","9125","progress extensions"
"main.i18n.csv","9126","progress global state"
"main.i18n.csv","9127","progress keybindings"
"main.i18n.csv","9128","progress settings"
"main.i18n.csv","9129","progress snippets"
"main.i18n.csv","9130","progress tasks"
"main.i18n.csv","9217","publisher not allowed"
"main.i18n.csv","9218","publisher verified tooltip"
"main.i18n.csv","9219","quick fixes"
"main.i18n.csv","9307","read the release notes"
"main.i18n.csv","9309","Readme title"
"main.i18n.csv","9310","Readme title"
"main.i18n.csv","9336","recently published filter"
"main.i18n.csv","9337","recently updated"
"main.i18n.csv","9412","reload button"
"main.i18n.csv","9413","reload message"
"main.i18n.csv","9414","reload message when removed"
"main.i18n.csv","9415","reload message when switched"
"main.i18n.csv","9416","reload message when updated"
"main.i18n.csv","9417","reload window"
"main.i18n.csv","9418","reload window"
"main.i18n.csv","9446","remote extension title"
"main.i18n.csv","9447","remote name"
"main.i18n.csv","9448","remote sync activity title"
"main.i18n.csv","9449","remote user extension"
"main.i18n.csv","9681","render tree indent guides"
"main.i18n.csv","9722","replace local"
"main.i18n.csv","9723","replace local"
"main.i18n.csv","9724","replace local single"
"main.i18n.csv","9725","replace remote"
"main.i18n.csv","9726","replace remote"
"main.i18n.csv","9727","replace remote single"
"main.i18n.csv","9772","report anyway"
"main.i18n.csv","9773","report anyway"
"main.i18n.csv","9774","report issue"
"main.i18n.csv","9775","report issue"
"main.i18n.csv","9776","report issue"
"main.i18n.csv","9777","report issue body"
"main.i18n.csv","9778","report issue title"
"main.i18n.csv","9796","request a missing feature"
"main.i18n.csv","9800","requests count"
"main.i18n.csv","9801","requests count title"
"main.i18n.csv","9831","reset title"
