"﻿""file""",scope,key,value_zh
vscode.git.i18n.json,bundle,"The new branch will be ""{0}""","The new branch will be ""{0}"""
vscode.git.i18n.json,bundle,The remote branch of the active branch cannot be deleted.,Nhánh từ xa của nhánh hoạt động không thể bị xóa.
vscode.git.i18n.json,bundle,The repository does not have any changes.,Kho lưu trữ không có bất kỳ thay đổi.
vscode.git.i18n.json,bundle,The repository does not have any commits. Please make an initial commit before creating a stash.,Kho lưu trữ không có bất kỳ cam kết. Vui lòng thực hiện một cam kết ban đầu trước khi tạo một stash.
vscode.git.i18n.json,bundle,The repository does not have any staged changes.,Kho lưu trữ không có bất kỳ thay đổi giai đoạn nào.
vscode.git.i18n.json,bundle,The repository does not have any untracked changes.,Kho lưu trữ không có bất kỳ thay đổi chưa được kiểm soát.
vscode.git.i18n.json,bundle,The selection range does not contain any changes.,Phạm vi lựa chọn không chứa bất kỳ thay đổi nào.
vscode.git.i18n.json,bundle,The worktree contains modified or untracked files. Do you want to force delete?,Worktree chứa các tập tin sửa đổi hoặc chưa được kiểm soát. Bạn có muốn buộc xóa?
vscode.git.i18n.json,bundle,"There are {0} files that have unresolved diagnostics.

How would you like to proceed?","There are {0} files that have unresolved diagnostics.

How would you like to proceed?"
vscode.git.i18n.json,bundle,"There are {0} unsaved files.

Would you like to save them before committing?","There are {0} unsaved files.

Would you like to save them before committing?"
vscode.git.i18n.json,bundle,"There are {0} unsaved files.

Would you like to save them before stashing?","There are {0} unsaved files.

Would you like to save them before stashing?"
vscode.git.i18n.json,bundle,"There are known issues with the installed Git ""{0}"". Please update to Git >= 2.27 for the git features to work correctly.","There are known issues with the installed Git ""{0}"". Please update to Git >= 2.27 for the git features to work correctly."
vscode.git.i18n.json,bundle,There are merge conflicts while applying the stash. Please resolve them before committing your changes.,Có xung đột hợp nhất trong khi áp dụng stash. Vui lòng giải quyết chúng trước khi thực hiện các thay đổi của bạn.
vscode.git.i18n.json,bundle,There are merge conflicts. Please resolve them before committing your changes.,Có xung đột hợp nhất. Vui lòng giải quyết chúng trước khi thực hiện các thay đổi của bạn.
vscode.git.i18n.json,bundle,There are no available repositories,Không có kho lưu trữ có sẵn
vscode.git.i18n.json,bundle,There are no available repositories matching the filter,Không có kho lưu trữ có sẵn phù hợp với bộ lọc
vscode.git.i18n.json,bundle,There are no changes to commit.,Không có thay đổi để cam kết.
vscode.git.i18n.json,bundle,There are no changes to stash.,Không có thay đổi để stash.
vscode.git.i18n.json,bundle,"There are no staged changes to commit.

Would you like to stage all your changes and commit them directly?",Không có thay đổi được dàn dựng để cam kết. Bạn có muốn trình diễn tất cả các thay đổi của bạn và cam kết trực tiếp không?
vscode.git.i18n.json,bundle,There are no staged changes to stash.,Không có thay đổi được dàn dựng để stash.
vscode.git.i18n.json,bundle,There are no stashes in the repository.,Không có stash trong kho lưu trữ.
vscode.git.i18n.json,bundle,There were merge conflicts while cherry picking the changes. Resolve the conflicts before committing them.,Có những xung đột hợp nhất trong khi anh đào chọn những thay đổi. Giải quyết các xung đột trước khi cam kết chúng.
vscode.git.i18n.json,bundle,"This action will pull and push commits from and to ""{0}/{1}"".","This action will pull and push commits from and to ""{0}/{1}""."
vscode.git.i18n.json,bundle,"This is IRREVERSIBLE!
These files will be FOREVER LOST if you proceed.",Điều này là không thể đảo ngược! Những tập tin này sẽ bị mất mãi mãi nếu bạn tiến hành.
vscode.git.i18n.json,bundle,"This is IRREVERSIBLE!
This file will be FOREVER LOST if you proceed.",Điều này là không thể đảo ngược! Tệp này sẽ bị mất mãi mãi nếu bạn tiến hành.
vscode.git.i18n.json,bundle,This repository has no remotes configured to fetch from.,Kho lưu trữ này không có từ xa được cấu hình để tìm nạp từ.
vscode.git.i18n.json,bundle,"This will create a Git repository in ""{0}"". Are you sure you want to continue?","This will create a Git repository in ""{0}"". Are you sure you want to continue?"
vscode.git.i18n.json,bundle,Too many changes were detected. Only the first {0} changes will be shown below.,Too many changes were detected. Only the first {0} changes will be shown below.
vscode.git.i18n.json,bundle,Type Changed,Loại đã thay đổi
vscode.git.i18n.json,bundle,Unable to pull from remote repository due to conflicting tag(s): {0}. Would you like to resolve the conflict by replacing the local tag(s)?,Unable to pull from remote repository due to conflicting tag(s): {0}. Would you like to resolve the conflict by replacing the local tag(s)?
vscode.git.i18n.json,bundle,Uncommitted Changes,Những thay đổi không cam kết
vscode.git.i18n.json,bundle,Undo merge commit,Hoàn tác hợp nhất cam kết
vscode.git.i18n.json,bundle,Untracked,Không bị trói buộc
vscode.git.i18n.json,bundle,Untracked Changes,Không thay đổi thay đổi
vscode.git.i18n.json,bundle,Update Git,Cập nhật git
vscode.git.i18n.json,bundle,View Problems,Xem vấn đề
vscode.git.i18n.json,package,view.workbench.cloneRepository,view.workbench.cloneRepository
vscode.git.i18n.json,package,view.workbench.learnMore,view.workbench.learnMore
vscode.git.i18n.json,package,view.workbench.scm.closedRepositories,view.workbench.scm.closedRepositories
vscode.git.i18n.json,package,view.workbench.scm.closedRepository,view.workbench.scm.closedRepository
vscode.git.i18n.json,package,view.workbench.scm.disabled,view.workbench.scm.disabled
vscode.git.i18n.json,package,view.workbench.scm.empty,view.workbench.scm.empty
vscode.git.i18n.json,package,view.workbench.scm.emptyWorkspace,view.workbench.scm.emptyWorkspace
vscode.git.i18n.json,package,view.workbench.scm.folder,view.workbench.scm.folder
vscode.git.i18n.json,package,view.workbench.scm.missing,view.workbench.scm.missing
vscode.git.i18n.json,package,view.workbench.scm.missing.linux,view.workbench.scm.missing.linux
vscode.git.i18n.json,package,view.workbench.scm.missing.mac,view.workbench.scm.missing.mac
vscode.git.i18n.json,package,view.workbench.scm.missing.windows,view.workbench.scm.missing.windows
vscode.git.i18n.json,package,view.workbench.scm.repositoriesInParentFolders,view.workbench.scm.repositoriesInParentFolders
vscode.git.i18n.json,package,view.workbench.scm.repositoryInParentFolders,view.workbench.scm.repositoryInParentFolders
vscode.git.i18n.json,package,view.workbench.scm.scanFolderForRepositories,view.workbench.scm.scanFolderForRepositories
vscode.git.i18n.json,package,view.workbench.scm.scanWorkspaceForRepositories,view.workbench.scm.scanWorkspaceForRepositories
vscode.git.i18n.json,package,view.workbench.scm.unsafeRepositories,view.workbench.scm.unsafeRepositories
vscode.git.i18n.json,package,view.workbench.scm.unsafeRepository,view.workbench.scm.unsafeRepository
vscode.git.i18n.json,package,view.workbench.scm.workspace,view.workbench.scm.workspace
vscode.git.i18n.json,bundle,Worktree name,Tên làm việc
vscode.git.i18n.json,bundle,"Would you like {0} to [periodically run ""git fetch""]({1})?","Would you like {0} to [periodically run ""git fetch""]({1})?"
vscode.git.i18n.json,bundle,"Would you like to add ""{0}"" to .gitignore?","Would you like to add ""{0}"" to .gitignore?"
vscode.git.i18n.json,bundle,"Would you like to open the cloned repository, or add it to the current workspace?","Bạn có muốn mở kho lưu trữ nhân bản, hoặc thêm nó vào không gian làm việc hiện tại?"
vscode.git.i18n.json,bundle,Would you like to open the cloned repository?,Bạn có muốn mở kho lưu trữ nhân bản không?
vscode.git.i18n.json,bundle,"Would you like to open the initialized repository, or add it to the current workspace?",Bạn có muốn mở kho lưu trữ khởi tạo hoặc thêm nó vào không gian làm việc hiện tại không?
vscode.git.i18n.json,bundle,Would you like to open the initialized repository?,Bạn có muốn mở kho lưu trữ khởi tạo không?
vscode.git.i18n.json,bundle,Would you like to publish this repository to continue working on it elsewhere?,Bạn có muốn xuất bản kho lưu trữ này để tiếp tục làm việc ở nơi khác không?
vscode.git.i18n.json,bundle,yes,Đúng
vscode.git.i18n.json,bundle,Yes,Đúng
vscode.git.i18n.json,bundle,"Yes, Don't Show Again","Vâng, đừng hiển thị lại"
vscode.git.i18n.json,bundle,You,Bạn
vscode.git.i18n.json,bundle,"You are about to commit your changes without verification, this skips pre-commit hooks and can be undesirable.

Are you sure to continue?","Bạn sắp thực hiện các thay đổi của mình mà không cần xác minh, điều này bỏ qua các móc cam kết trước và có thể không mong muốn. Bạn có chắc chắn sẽ tiếp tục?"
vscode.git.i18n.json,bundle,"You are about to force push your changes, this can be destructive and could inadvertently overwrite changes made by others.

Are you sure to continue?","Bạn sắp buộc phải thúc đẩy những thay đổi của mình, điều này có thể phá hủy và có thể vô tình ghi đè lên những thay đổi được thực hiện bởi người khác. Bạn có chắc chắn sẽ tiếp tục?"
vscode.git.i18n.json,bundle,"You are trying to commit to a protected branch and you might not have permission to push your commits to the remote.

How would you like to proceed?",Bạn đang cố gắng cam kết với một nhánh được bảo vệ và bạn có thể không được phép đẩy các cam kết của bạn đến điều khiển từ xa. Bạn muốn tiến hành như thế nào?
vscode.git.i18n.json,bundle,You can restore these files from the Recycle Bin.,Bạn có thể khôi phục các tệp này từ thùng rác.
vscode.git.i18n.json,bundle,You can restore these files from the Trash.,Bạn có thể khôi phục các tệp này từ thùng rác.
vscode.git.i18n.json,bundle,You can restore this file from the Recycle Bin.,Bạn có thể khôi phục tệp này từ thùng rác.
vscode.git.i18n.json,bundle,You can restore this file from the Trash.,Bạn có thể khôi phục tệp này từ thùng rác.
vscode.git.i18n.json,bundle,"You seem to have git ""{0}"" installed. Code works best with git >= 2","You seem to have git ""{0}"" installed. Code works best with git >= 2"
vscode.git.i18n.json,bundle,Your local changes would be overwritten by checkout.,Những thay đổi cục bộ của bạn sẽ được ghi đè bằng cách thanh toán.
vscode.git.i18n.json,bundle,Your repository has no remotes configured to publish to.,Kho lưu trữ của bạn không có từ xa được cấu hình để xuất bản.
vscode.git.i18n.json,bundle,Your repository has no remotes configured to pull from.,Kho lưu trữ của bạn không có từ xa được cấu hình để kéo từ.
vscode.git.i18n.json,bundle,Your repository has no remotes configured to push to.,Kho lưu trữ của bạn không có từ xa được cấu hình để đẩy đến.
vscode.git.i18n.json,bundle,Your repository has no remotes.,Kho lưu trữ của bạn không có điều khiển từ xa.
